spike_key,label
17_1249-360,-1
17_1249-379,-1
17_1249-418,-1
17_1249-449,0
17_1249-480,-1
17_1249-523,-1
17_1249-550,-1
17_1249-617,-1
17_1249-630,-1
17_1249-648,-1
17_1249-792,-1
17_1249-824,0
17_1249-840,-1
17_1249-854,-1
17_1249-874,-1
17_1258-64,-1
17_1258-101,-1
17_1258-110,-1
17_1258-144,1
17_1258-192,-1
17_1258-239,-1
17_1258-268,-1
17_1258-327,-1
17_1258-366,-1
17_1258-384,1
17_1258-411,-1
17_1258-468,-1
17_1258-491,-1
17_1258-539,-1
17_1258-594,-1
17_1258-658,1
17_1258-758,1
17_1258-789,-1
17_1258-804,-1
17_1258-818,-1
17_1258-864,-1
17_1309-35,-1
17_1309-49,-1
17_1309-94,-1
17_1309-125,-1
17_1309-161,0
17_1309-192,-1
17_1309-219,-1
17_1309-242,-1
17_1309-279,1
17_1309-300,-1
17_1309-329,-1
17_1309-388,-1
17_1309-422,-1
17_1309-456,-1
17_1309-491,-1
17_1309-515,-1
17_1309-562,-1
17_1309-620,-1
17_1309-651,-1
17_1309-680,-1
17_1309-690,-1
17_1309-724,-1
17_1309-765,-1
17_1309-790,-1
17_1309-822,-1
17_1309-874,1
17_1309-895,-1
17_1314-7,-1
17_1314-21,-1
17_1314-37,-1
17_1314-73,-1
17_1314-93,0
17_1314-113,-1
17_1314-150,-1
17_1314-163,-1
17_1314-182,-1
17_1314-238,-1
17_1314-254,-1
17_1314-290,-1
17_1314-296,-1
17_1314-307,-1
17_1314-331,-1
17_1314-344,-1
17_1314-381,-1
17_1314-423,-1
17_1314-448,-1
17_1314-464,-1
17_1314-479,-1
17_1314-495,-1
17_1314-518,-1
17_1314-530,-1
17_1314-546,-1
17_1314-565,-1
17_1314-606,-1
17_1314-621,-1
17_1314-637,-1
17_1314-652,-1
17_1314-664,-1
17_1314-682,-1
17_1314-716,-1
17_1314-741,-1
17_1314-772,-1
17_1314-797,-1
17_1314-813,-1
17_1314-823,-1
17_1314-845,0
17_1314-875,-1
17_1424-26,-1
17_1424-33,-1
17_1424-53,-1
17_1424-87,-1
17_1424-136,-1
17_1424-165,-1
17_1424-186,-1
17_1424-231,0
17_1424-240,-1
17_1424-272,-1
17_1424-290,-1
17_1424-321,-1
17_1424-335,-1
17_1424-358,-1
17_1424-403,-1
17_1424-429,-1
17_1424-494,-1
17_1424-534,-1
17_1424-554,-1
17_1424-602,-1
17_1424-609,-1
17_1424-644,1
17_1424-654,-1
17_1424-683,-1
17_1424-704,-1
17_1424-721,-1
17_1424-743,-1
17_1424-771,-1
17_1424-804,-1
17_1424-843,-1
17_1424-855,0
17_1439-23,-1
17_1439-44,-1
17_1439-76,-1
17_1439-99,-1
17_1439-155,0
17_1439-176,-1
17_1439-191,-1
17_1439-204,-1
17_1439-263,-1
17_1439-283,1
17_1439-295,-1
17_1439-314,-1
17_1439-331,-1
17_1439-349,-1
17_1439-372,-1
17_1439-412,-1
17_1439-433,-1
17_1439-451,-1
17_1439-468,-1
17_1439-485,-1
17_1439-502,-1
17_1439-521,-1
17_1439-564,-1
17_1439-602,-1
17_1439-613,-1
17_1439-624,-1
17_1439-660,-1
17_1439-671,-1
17_1439-689,-1
17_1439-710,-1
17_1439-728,-1
17_1439-753,-1
17_1439-767,-1
17_1439-787,-1
17_1439-819,-1
17_1439-831,-1
17_1439-874,-1
17_1439-894,0
17_1442-23,-1
17_1442-63,-1
17_1442-77,-1
17_1442-91,-1
17_1442-143,-1
17_1442-165,-1
17_1442-200,-1
17_1442-252,-1
17_1442-272,1
17_1442-315,-1
17_1442-343,-1
17_1442-359,-1
17_1442-379,-1
17_1442-400,-1
17_1442-423,-1
17_1442-464,-1
17_1442-478,-1
17_1442-498,-1
17_1442-510,-1
17_1442-550,-1
17_1442-573,-1
17_1442-594,0
17_1442-621,-1
17_1442-636,-1
17_1442-653,-1
17_1442-676,-1
17_1442-697,-1
17_1442-731,-1
17_1442-746,-1
17_1442-768,-1
17_1442-779,-1
17_1442-833,-1
17_1442-851,-1
17_1442-863,-1
17_1472-14,-1
17_1472-34,-1
17_1472-73,-1
17_1472-139,-1
17_1472-172,-1
17_1472-197,-1
17_1472-250,-1
17_1472-262,-1
17_1472-294,-1
17_1472-336,-1
17_1472-372,-1
17_1472-416,0
17_1472-437,-1
17_1472-470,-1
17_1472-495,-1
17_1472-512,-1
17_1472-541,-1
17_1472-578,-1
17_1472-588,-1
17_1472-611,-1
17_1472-641,-1
17_1472-674,-1
17_1472-691,-1
17_1472-705,-1
17_1472-745,-1
17_1472-791,-1
17_1472-865,-1
17_1472-881,-1
17_1504-8,-1
17_1504-26,0
17_1504-37,0
17_1504-59,-1
17_1504-76,-1
17_1504-86,-1
17_1504-101,-1
17_1504-121,-1
17_1504-161,-1
17_1504-173,-1
17_1504-194,-1
17_1504-205,-1
17_1504-220,-1
17_1504-255,-1
17_1504-292,-1
17_1504-318,-1
17_1504-345,-1
17_1504-373,-1
17_1504-383,0
17_1504-395,-1
17_1504-412,-1
17_1504-437,-1
17_1504-452,-1
17_1504-477,-1
17_1504-495,-1
17_1504-512,-1
17_1504-531,-1
17_1504-557,-1
17_1504-567,-1
17_1504-588,-1
17_1504-636,-1
17_1504-653,-1
17_1504-668,-1
17_1504-704,-1
17_1504-723,-1
17_1504-744,-1
17_1504-762,0
17_1504-787,-1
17_1504-818,-1
17_1504-833,-1
17_1504-849,-1
17_1504-881,-1
17_1521-44,1
17_1521-70,-1
17_1521-83,-1
17_1521-165,-1
17_1521-184,-1
17_1521-196,-1
17_1521-209,-1
17_1521-236,-1
17_1521-350,1
17_1521-363,-1
17_1521-381,-1
17_1521-392,-1
17_1521-406,-1
17_1521-437,-1
17_1521-449,1
17_1521-483,-1
17_1521-495,-1
17_1521-526,-1
17_1521-553,-1
17_1521-604,-1
17_1521-632,-1
17_1521-705,-1
17_1521-720,-1
17_1521-735,-1
17_1521-751,-1
17_1521-855,-1
17_1521-870,-1
17_1521-893,-1
18_37-19,-1
18_37-33,-1
18_37-64,-1
18_37-72,-1
18_37-93,-1
18_37-98,-1
18_37-128,-1
18_37-164,-1
18_37-181,-1
18_37-197,-1
18_37-206,0
18_37-226,-1
18_37-249,-1
18_37-299,-1
18_37-321,-1
18_37-364,0
18_37-380,-1
18_37-402,-1
18_37-418,-1
18_37-439,-1
18_37-469,-1
18_37-509,-1
18_37-525,-1
18_37-538,-1
18_37-552,-1
18_37-573,-1
18_37-596,-1
18_37-623,-1
18_37-632,-1
18_37-649,-1
18_37-658,-1
18_37-672,-1
18_37-699,-1
18_37-717,-1
18_37-742,-1
18_37-754,-1
18_37-781,-1
18_37-809,-1
18_37-825,-1
18_37-853,-1
18_37-873,-1
18_37-888,-1
18_291-26,-1
18_291-40,-1
18_291-58,-1
18_291-88,-1
18_291-106,-1
18_291-139,-1
18_291-157,-1
18_291-174,0
18_291-192,-1
18_291-226,-1
18_291-236,-1
18_291-257,-1
18_291-282,-1
18_291-310,-1
18_291-327,-1
18_291-358,-1
18_291-368,-1
18_291-384,-1
18_291-402,-1
18_291-433,-1
18_291-443,-1
18_291-464,-1
18_291-484,-1
18_291-496,0
18_291-516,-1
18_291-531,-1
18_291-547,-1
18_291-576,-1
18_291-592,-1
18_291-612,-1
18_291-638,-1
18_291-651,-1
18_291-674,0
18_291-688,-1
18_291-717,-1
18_291-734,-1
18_291-761,-1
18_291-780,-1
18_291-807,-1
18_291-829,-1
18_291-864,-1
18_291-887,-1
18_353-28,-1
18_353-48,-1
18_353-72,-1
18_353-99,-1
18_353-129,-1
18_353-139,-1
18_353-153,-1
18_353-162,-1
18_353-193,-1
18_353-205,-1
18_353-220,-1
18_353-234,-1
18_353-246,-1
18_353-263,-1
18_353-276,-1
18_353-299,-1
18_353-328,-1
18_353-341,-1
18_353-364,-1
18_353-384,-1
18_353-410,-1
18_353-430,-1
18_353-447,-1
18_353-460,-1
18_353-481,-1
18_353-496,-1
18_353-527,-1
18_353-554,-1
18_353-571,-1
18_353-590,-1
18_353-619,-1
18_353-632,-1
18_353-665,-1
18_353-694,-1
18_353-707,-1
18_353-724,-1
18_353-746,0
18_353-791,-1
18_353-814,-1
18_353-859,-1
18_353-891,-1
18_605-34,-1
18_605-62,0
18_605-89,-1
18_605-113,-1
18_605-133,-1
18_605-169,0
18_605-189,-1
18_605-208,-1
18_605-218,-1
18_605-244,-1
18_605-267,-1
18_605-293,-1
18_605-325,0
18_605-338,-1
18_605-363,-1
18_605-404,-1
18_605-429,-1
18_605-437,-1
18_605-453,-1
18_605-476,-1
18_605-505,-1
18_605-538,-1
18_605-551,-1
18_605-572,-1
18_605-597,-1
18_605-622,-1
18_605-642,-1
18_605-660,-1
18_605-674,-1
18_605-690,-1
18_605-701,-1
18_605-734,-1
18_605-745,-1
18_605-762,-1
18_605-784,-1
18_605-797,-1
18_605-817,-1
18_605-840,-1
18_605-851,-1
18_605-873,-1
18_605-890,-1
18_655-18,-1
18_655-38,-1
18_655-54,-1
18_655-94,-1
18_655-131,-1
18_655-143,-1
18_655-167,-1
18_655-196,-1
18_655-221,-1
18_655-237,-1
18_655-253,-1
18_655-270,-1
18_655-297,-1
18_655-320,-1
18_655-357,-1
18_655-379,0
18_655-398,-1
18_655-424,-1
18_655-458,-1
18_655-472,-1
18_655-484,1
18_655-516,-1
18_655-538,-1
18_655-564,-1
18_655-595,-1
18_655-615,-1
18_655-649,-1
18_655-667,-1
18_655-696,0
18_655-708,-1
18_655-743,-1
18_655-756,-1
18_655-768,-1
18_655-796,-1
18_655-814,-1
18_655-824,-1
18_655-834,-1
18_655-871,-1
18_892-13,-1
18_892-33,-1
18_892-52,0
18_892-65,-1
18_892-77,-1
18_892-98,-1
18_892-116,-1
18_892-130,-1
18_892-164,-1
18_892-182,-1
18_892-224,-1
18_892-242,-1
18_892-256,-1
18_892-295,-1
18_892-315,-1
18_892-331,-1
18_892-360,-1
18_892-377,-1
18_892-388,-1
18_892-421,-1
18_892-439,-1
18_892-461,-1
18_892-473,-1
18_892-484,-1
18_892-497,-1
18_892-513,-1
18_892-530,-1
18_892-549,-1
18_892-563,-1
18_892-574,-1
18_892-612,-1
18_892-663,-1
18_892-680,-1
18_892-700,-1
18_892-726,0
18_892-754,-1
18_892-778,-1
18_892-811,-1
18_892-824,-1
18_892-861,0
18_892-868,-1
18_892-885,-1
19_169-59,-1
19_169-81,0
19_169-103,-1
19_169-140,-1
19_169-174,-1
19_169-247,-1
19_169-281,-1
19_169-309,-1
19_169-370,-1
19_169-435,-1
19_169-460,-1
19_169-476,-1
19_169-488,-1
19_169-517,-1
19_169-530,-1
19_169-563,-1
19_169-647,-1
19_169-678,0
19_169-700,-1
19_169-737,-1
19_169-805,-1
19_169-883,-1
19_195-4,-1
19_195-26,-1
19_195-67,-1
19_195-90,-1
19_195-109,-1
19_195-128,-1
19_195-147,-1
19_195-159,-1
19_195-191,-1
19_195-219,-1
19_195-248,-1
19_195-286,-1
19_195-316,-1
19_195-357,-1
19_195-386,-1
19_195-410,-1
19_195-470,1
19_195-521,-1
19_195-546,-1
19_195-576,-1
19_195-620,-1
19_195-640,-1
19_195-658,-1
19_195-679,0
19_195-699,-1
19_195-743,-1
19_195-761,-1
19_195-780,-1
19_195-803,-1
19_195-812,-1
19_195-833,-1
19_195-859,-1
19_195-874,-1
19_195-894,-1
19_281-5,-1
19_281-28,0
19_281-88,-1
19_281-124,-1
19_281-134,-1
19_281-158,-1
19_281-190,-1
19_281-213,-1
19_281-266,-1
19_281-310,-1
19_281-361,-1
19_281-408,-1
19_281-445,-1
19_281-495,-1
19_281-506,-1
19_281-538,-1
19_281-586,-1
19_281-610,-1
19_281-651,-1
19_281-695,-1
19_281-737,-1
19_281-776,-1
19_281-821,-1
19_281-856,-1
19_281-867,-1
19_299-9,-1
19_299-45,-1
19_299-85,-1
19_299-140,-1
19_299-176,1
19_299-196,-1
19_299-202,-1
19_299-223,-1
19_299-243,-1
19_299-269,-1
19_299-305,-1
19_299-358,-1
19_299-389,-1
19_299-448,-1
19_299-466,-1
19_299-490,-1
19_299-518,-1
19_299-544,-1
19_299-562,-1
19_299-588,-1
19_299-616,-1
19_299-649,-1
19_299-692,-1
19_299-740,-1
19_299-767,-1
19_299-820,-1
19_299-870,-1
19_314-25,-1
19_314-52,-1
19_314-116,-1
19_314-167,-1
19_314-213,-1
19_314-237,-1
19_314-257,-1
19_314-301,-1
19_314-358,-1
19_314-385,-1
19_314-407,-1
19_314-459,-1
19_314-521,-1
19_314-554,-1
19_314-593,-1
19_314-614,-1
19_314-629,-1
19_314-649,-1
19_314-675,-1
19_314-692,-1
19_314-739,-1
19_314-748,-1
19_314-780,-1
19_314-806,-1
19_314-832,-1
19_314-874,-1
19_314-893,-1
19_393-42,-1
19_393-74,-1
19_393-94,-1
19_393-133,-1
19_393-154,-1
19_393-177,-1
19_393-198,-1
19_393-229,-1
19_393-239,-1
19_393-257,-1
19_393-280,-1
19_393-309,0
19_393-325,-1
19_393-352,-1
19_393-396,-1
19_393-433,-1
19_393-455,-1
19_393-482,-1
19_393-506,-1
19_393-531,0
19_393-550,-1
19_393-582,-1
19_393-599,-1
19_393-638,-1
19_393-672,-1
19_393-719,-1
19_393-744,-1
19_393-782,-1
19_393-825,-1
19_393-867,1
19_393-891,-1
19_404-11,-1
19_404-86,-1
19_404-127,-1
19_404-168,-1
19_404-204,-1
19_404-217,-1
19_404-233,-1
19_404-253,-1
19_404-293,-1
19_404-310,-1
19_404-360,-1
19_404-387,-1
19_404-411,-1
19_404-480,-1
19_404-555,-1
19_404-577,-1
19_404-626,-1
19_404-697,-1
19_404-758,-1
19_404-766,-1
19_404-801,-1
19_404-823,-1
19_404-843,-1
19_404-880,-1
19_447-38,-1
19_447-80,-1
19_447-92,-1
19_447-110,-1
19_447-127,-1
19_447-143,-1
19_447-153,-1
19_447-195,-1
19_447-207,-1
19_447-254,-1
19_447-286,-1
19_447-326,-1
19_447-355,-1
19_447-376,-1
19_447-382,-1
19_447-409,-1
19_447-443,-1
19_447-456,-1
19_447-503,-1
19_447-543,1
19_447-573,-1
19_447-597,-1
19_447-650,1
19_447-687,-1
19_447-728,-1
19_447-764,-1
19_447-776,-1
19_447-800,-1
19_447-820,-1
19_447-870,-1
19_447-886,-1
19_509-38,-1
19_509-61,0
19_509-86,-1
19_509-102,0
19_509-126,-1
19_509-160,-1
19_509-215,-1
19_509-233,-1
19_509-246,-1
19_509-276,-1
19_509-284,-1
19_509-339,-1
19_509-359,-1
19_509-405,-1
19_509-414,-1
19_509-523,-1
19_509-575,-1
19_509-619,-1
19_509-682,-1
19_509-704,-1
19_509-756,0
19_509-772,-1
19_509-823,-1
19_509-832,-1
19_509-875,-1
19_509-888,-1
19_546-4,-1
19_546-47,-1
19_546-82,-1
19_546-123,-1
19_546-162,-1
19_546-187,-1
19_546-229,-1
19_546-246,-1
19_546-276,-1
19_546-310,-1
19_546-363,-1
19_546-384,-1
19_546-414,-1
19_546-450,-1
19_546-474,-1
19_546-490,-1
19_546-526,-1
19_546-553,-1
19_546-576,-1
19_546-599,-1
19_546-622,-1
19_546-674,-1
19_546-697,-1
19_546-763,-1
19_546-789,-1
19_546-824,-1
19_546-837,-1
19_546-848,-1
19_546-871,-1
19_546-883,-1
19_557-44,-1
19_557-74,-1
19_557-89,-1
19_557-141,-1
19_557-187,-1
19_557-218,-1
19_557-240,-1
19_557-284,-1
19_557-321,-1
19_557-361,-1
19_557-400,-1
19_557-425,-1
19_557-454,-1
19_557-476,-1
19_557-503,-1
19_557-545,-1
19_557-576,-1
19_557-617,-1
19_557-662,-1
19_557-683,-1
19_557-701,-1
19_557-716,-1
19_557-744,1
19_557-784,-1
19_557-818,1
19_557-862,-1
19_566-12,-1
19_566-39,-1
19_566-73,-1
19_566-136,-1
19_566-161,1
19_566-192,-1
19_566-248,-1
19_566-263,-1
19_566-280,-1
19_566-333,-1
19_566-386,1
19_566-483,-1
19_566-494,-1
19_566-511,-1
19_566-534,-1
19_566-558,-1
19_566-584,-1
19_566-646,-1
19_566-667,-1
19_566-681,-1
19_566-714,-1
19_566-747,0
19_566-756,-1
19_566-811,-1
19_566-834,-1
19_566-852,-1
19_580-15,-1
19_580-41,-1
19_580-74,-1
19_580-92,-1
19_580-126,-1
19_580-143,-1
19_580-196,-1
19_580-219,-1
19_580-247,-1
19_580-281,-1
19_580-305,-1
19_580-346,-1
19_580-362,-1
19_580-384,1
19_580-400,-1
19_580-456,-1
19_580-472,-1
19_580-499,-1
19_580-516,-1
19_580-555,-1
19_580-582,-1
19_580-621,-1
19_580-677,-1
19_580-697,-1
19_580-741,-1
19_580-755,-1
19_580-799,-1
19_580-816,-1
19_580-841,-1
19_580-850,-1
19_580-898,0
2_51-33,-1
2_51-90,-1
2_51-139,-1
2_51-238,-1
2_51-281,-1
2_51-300,-1
2_51-309,-1
2_51-320,-1
2_51-414,0
2_51-439,-1
2_51-516,-1
2_51-537,-1
2_51-578,-1
2_51-616,-1
2_51-659,-1
2_51-732,-1
2_51-790,-1
2_51-851,-1
2_75-14,-1
2_75-60,-1
2_75-92,-1
2_75-113,-1
2_75-132,0
2_75-245,-1
2_75-251,-1
2_75-294,-1
2_75-313,-1
2_75-330,-1
2_75-411,-1
2_75-435,-1
2_75-455,-1
2_75-480,-1
2_75-502,-1
2_75-527,-1
2_75-575,-1
2_75-651,-1
2_75-707,1
2_75-796,-1
2_75-826,0
2_75-838,-1
2_75-874,-1
2_78-28,-1
2_78-51,-1
2_78-93,-1
2_78-132,-1
2_78-199,-1
2_78-233,-1
2_78-279,-1
2_78-320,-1
2_78-363,1
2_78-389,-1
2_78-433,-1
2_78-444,-1
2_78-539,-1
2_78-614,-1
2_78-666,-1
2_78-710,-1
2_78-735,-1
2_78-772,-1
2_78-819,0
2_78-837,-1
2_78-865,1
2_87-15,-1
2_87-40,-1
2_87-51,-1
2_87-75,-1
2_87-91,-1
2_87-100,1
2_87-135,-1
2_87-166,-1
2_87-191,0
2_87-217,-1
2_87-234,-1
2_87-252,-1
2_87-284,-1
2_87-340,-1
2_87-410,0
2_87-453,-1
2_87-481,-1
2_87-525,-1
2_87-568,-1
2_87-654,1
2_87-700,-1
2_87-741,-1
2_87-770,-1
2_87-800,-1
2_87-830,-1
2_87-846,-1
2_87-880,-1
2_108-17,-1
2_108-47,-1
2_108-96,-1
2_108-136,-1
2_108-174,-1
2_108-190,-1
2_108-262,1
2_108-290,-1
2_108-355,-1
2_108-371,-1
2_108-400,-1
2_108-426,-1
2_108-444,-1
2_108-478,-1
2_108-485,-1
2_108-540,-1
2_108-570,-1
2_108-606,-1
2_108-620,-1
2_108-656,1
2_108-670,-1
2_108-709,-1
2_108-747,-1
2_108-777,-1
2_108-793,-1
2_108-839,-1
2_134-11,-1
2_134-52,-1
2_134-147,-1
2_134-202,-1
2_134-246,-1
2_134-269,-1
2_134-304,-1
2_134-357,-1
2_134-449,-1
2_134-485,-1
2_134-519,-1
2_134-532,-1
2_134-587,-1
2_134-631,-1
2_134-671,-1
2_134-735,-1
2_134-837,0
2_134-867,-1
2_137-45,-1
2_137-58,-1
2_137-86,-1
2_137-186,-1
2_137-329,-1
2_137-351,-1
2_137-407,-1
2_137-436,-1
2_137-466,-1
2_137-486,-1
2_137-538,-1
2_137-560,-1
2_137-585,-1
2_137-613,-1
2_137-636,-1
2_137-648,-1
2_137-668,-1
2_137-716,-1
2_137-735,-1
2_137-749,-1
2_137-768,-1
2_137-789,0
2_137-823,0
2_137-834,-1
2_137-864,-1
2_141-48,-1
2_141-129,-1
2_141-211,-1
2_141-292,-1
2_141-342,-1
2_141-398,-1
2_141-419,-1
2_141-517,-1
2_141-554,-1
2_141-632,0
2_141-653,-1
2_141-687,-1
2_141-722,-1
2_141-736,-1
2_141-787,-1
2_141-802,-1
2_141-862,-1
2_141-889,-1
2_224-53,-1
2_224-125,0
2_224-178,-1
2_224-292,-1
2_224-329,-1
2_224-401,-1
2_224-483,-1
2_224-576,-1
2_224-595,-1
2_224-629,-1
2_224-664,-1
2_224-718,-1
2_224-784,-1
2_224-857,-1
2_275-44,-1
2_275-63,-1
2_275-131,-1
2_275-206,-1
2_275-228,-1
2_275-272,-1
2_275-392,-1
2_275-422,-1
2_275-447,-1
2_275-480,-1
2_275-497,-1
2_275-539,-1
2_275-559,-1
2_275-609,-1
2_275-642,-1
2_275-664,-1
2_275-734,-1
2_275-781,-1
2_275-807,-1
2_275-857,-1
2_293-26,-1
2_293-44,-1
2_293-91,-1
2_293-166,1
2_293-201,-1
2_293-229,1
2_293-284,-1
2_293-311,-1
2_293-334,-1
2_293-373,-1
2_293-417,-1
2_293-446,-1
2_293-496,-1
2_293-540,-1
2_293-564,-1
2_293-580,-1
2_293-662,-1
2_293-689,-1
2_293-748,-1
2_293-770,-1
2_293-809,-1
2_293-856,-1
2_293-886,-1
2_306-5,-1
2_306-31,-1
2_306-42,-1
2_306-57,-1
2_306-128,-1
2_306-162,-1
2_306-209,-1
2_306-248,-1
2_306-271,-1
2_306-304,-1
2_306-329,0
2_306-353,-1
2_306-366,-1
2_306-401,1
2_306-450,-1
2_306-463,-1
2_306-535,-1
2_306-625,-1
2_306-667,-1
2_306-713,-1
2_306-740,-1
2_306-758,-1
2_306-792,-1
2_306-837,-1
2_306-858,-1
2_306-891,0
2_307-45,-1
2_307-130,-1
2_307-224,-1
2_307-270,-1
2_307-363,-1
2_307-392,-1
2_307-446,-1
2_307-479,-1
2_307-501,-1
2_307-547,-1
2_307-566,-1
2_307-583,-1
2_307-667,-1
2_307-733,-1
2_307-836,-1
2_308-36,-1
2_308-84,-1
2_308-142,-1
2_308-212,-1
2_308-249,-1
2_308-340,-1
2_308-410,-1
2_308-428,-1
2_308-443,-1
2_308-496,-1
2_308-574,-1
2_308-666,-1
2_308-740,-1
2_308-762,-1
2_308-810,-1
2_308-856,-1
2_344-109,-1
2_344-147,-1
2_344-175,0
2_344-241,-1
2_344-270,-1
2_344-325,-1
2_344-356,-1
2_344-381,-1
2_344-408,-1
2_344-449,1
2_344-512,-1
2_344-539,-1
2_344-605,-1
2_344-626,-1
2_344-666,1
2_344-676,-1
2_344-745,-1
2_344-817,1
2_347-37,-1
2_347-118,-1
2_347-151,-1
2_347-170,-1
2_347-188,-1
2_347-213,-1
2_347-258,-1
2_347-297,-1
2_347-342,-1
2_347-402,-1
2_347-465,-1
2_347-474,-1
2_347-498,-1
2_347-544,-1
2_347-573,-1
2_347-617,-1
2_347-659,-1
2_347-670,-1
2_347-694,-1
2_347-713,-1
2_347-730,0
2_347-777,-1
2_347-813,-1
2_347-854,-1
2_351-5,1
2_351-99,-1
2_351-181,-1
2_351-201,-1
2_351-216,-1
2_351-236,-1
2_351-274,0
2_351-301,-1
2_351-318,-1
2_351-335,-1
2_351-352,-1
2_351-373,-1
2_351-402,-1
2_351-417,-1
2_351-443,-1
2_351-468,-1
2_351-478,-1
2_351-497,-1
2_351-536,-1
2_351-581,-1
2_351-618,-1
2_351-673,-1
2_351-850,-1
2_351-861,-1
2_366-74,-1
2_366-92,-1
2_366-147,-1
2_366-171,-1
2_366-251,-1
2_366-279,-1
2_366-301,-1
2_366-338,-1
2_366-365,-1
2_366-376,-1
2_366-419,-1
2_366-449,-1
2_366-475,-1
2_366-502,-1
2_366-551,-1
2_366-636,-1
2_366-706,-1
2_366-720,-1
2_366-780,-1
2_366-795,-1
2_366-809,-1
2_366-852,-1
2_378-64,-1
2_378-79,-1
2_378-113,-1
2_378-129,0
2_378-153,-1
2_378-175,-1
2_378-192,-1
2_378-205,-1
2_378-223,-1
2_378-243,-1
2_378-269,-1
2_378-303,-1
2_378-326,0
2_378-358,-1
2_378-367,-1
2_378-390,-1
2_378-422,-1
2_378-446,-1
2_378-464,-1
2_378-499,-1
2_378-515,-1
2_378-533,-1
2_378-551,-1
2_378-559,-1
2_378-583,-1
2_378-608,-1
2_378-616,-1
2_378-669,-1
2_378-716,-1
2_378-772,-1
2_378-806,-1
2_378-844,-1
2_378-873,-1
2_378-892,-1
2_381-56,-1
2_381-181,-1
2_381-250,-1
2_381-289,-1
2_381-385,-1
2_381-413,-1
2_381-491,1
2_381-551,-1
2_381-572,-1
2_381-592,-1
2_381-636,-1
2_381-695,-1
2_381-776,-1
2_381-805,-1
2_381-859,-1
2_414-80,-1
2_414-145,-1
2_414-179,-1
2_414-251,-1
2_414-348,-1
2_414-365,-1
2_414-418,-1
2_414-493,-1
2_414-572,1
2_414-637,-1
2_414-669,-1
2_414-717,-1
2_414-741,1
2_414-812,-1
2_414-850,-1
2_442-10,1
2_442-72,-1
2_442-102,-1
2_442-162,-1
2_442-194,-1
2_442-206,-1
2_442-259,1
2_442-305,-1
2_442-334,-1
2_442-347,-1
2_442-360,-1
2_442-377,-1
2_442-412,-1
2_442-466,-1
2_442-523,-1
2_442-542,-1
2_442-573,-1
2_442-594,-1
2_442-653,-1
2_442-666,-1
2_442-725,-1
2_442-751,-1
2_442-791,-1
2_442-813,-1
2_442-833,-1
2_442-856,-1
2_442-876,-1
2_489-62,-1
2_489-118,-1
2_489-165,-1
2_489-195,-1
2_489-257,1
2_489-286,-1
2_489-331,-1
2_489-388,-1
2_489-424,-1
2_489-493,-1
2_489-519,-1
2_489-613,0
2_489-639,-1
2_489-655,-1
2_489-676,-1
2_489-759,-1
2_489-787,-1
2_489-856,-1
2_489-891,-1
2_491-6,-1
2_491-16,-1
2_491-60,-1
2_491-102,-1
2_491-127,-1
2_491-141,-1
2_491-167,-1
2_491-181,-1
2_491-233,-1
2_491-249,-1
2_491-293,-1
2_491-322,-1
2_491-364,-1
2_491-384,-1
2_491-412,-1
2_491-440,-1
2_491-476,-1
2_491-519,-1
2_491-534,-1
2_491-572,-1
2_491-617,-1
2_491-668,-1
2_491-705,-1
2_491-724,-1
2_491-758,-1
2_491-792,-1
2_491-816,-1
2_491-829,-1
2_491-870,-1
2_519-77,-1
2_519-111,-1
2_519-143,-1
2_519-178,-1
2_519-204,-1
2_519-252,-1
2_519-289,-1
2_519-344,-1
2_519-366,-1
2_519-418,-1
2_519-498,-1
2_519-547,-1
2_519-580,-1
2_519-636,-1
2_519-723,-1
2_519-744,-1
2_519-776,-1
2_519-823,-1
2_519-850,-1
2_528-27,-1
2_528-64,-1
2_528-117,-1
2_528-160,-1
2_528-186,-1
2_528-199,-1
2_528-223,-1
2_528-235,-1
2_528-270,-1
2_528-294,-1
2_528-336,-1
2_528-392,-1
2_528-414,-1
2_528-425,-1
2_528-440,-1
2_528-455,-1
2_528-492,1
2_528-524,-1
2_528-547,-1
2_528-573,-1
2_528-613,-1
2_528-638,-1
2_528-658,-1
2_528-664,-1
2_528-700,-1
2_528-729,-1
2_528-757,-1
2_528-773,-1
2_528-814,-1
2_528-864,-1
2_538-25,-1
2_538-69,-1
2_538-116,-1
2_538-146,-1
2_538-162,-1
2_538-184,-1
2_538-207,-1
2_538-236,-1
2_538-278,-1
2_538-367,-1
2_538-421,-1
2_538-460,-1
2_538-486,-1
2_538-527,-1
2_538-551,-1
2_538-580,-1
2_538-617,-1
2_538-668,-1
2_538-727,-1
2_538-761,-1
2_538-807,-1
2_538-827,-1
2_538-892,-1
20_26-6,-1
20_26-51,-1
20_26-116,-1
20_26-150,-1
20_26-232,-1
20_26-265,-1
20_26-314,-1
20_26-359,-1
20_26-466,-1
20_26-490,-1
20_26-538,-1
20_26-575,-1
20_26-624,-1
20_26-652,-1
20_26-675,-1
20_26-697,-1
20_26-733,-1
20_26-781,-1
20_26-805,-1
20_26-818,-1
20_26-869,-1
20_53-8,-1
20_53-118,-1
20_53-207,-1
20_53-269,-1
20_53-316,-1
20_53-356,-1
20_53-450,-1
20_53-461,-1
20_53-493,-1
20_53-541,-1
20_53-576,-1
20_53-662,-1
