label,source_file,roi_index
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,59
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,278
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,634
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,197
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,160
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,240
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,357
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,715
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,547
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,44
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,568
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,385
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,373
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,538
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,534
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,41
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,219
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,279
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,496
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,53
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,55
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,242
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,293
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,630
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,705
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,652
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,66
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,518
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,395
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,266
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,20
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,396
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,282
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,104
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,377
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,451
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,526
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,656
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,648
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,312
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,325
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,89
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,498
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,773
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,548
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,273
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,696
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,121
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,664
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,341
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,174
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,207
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,179
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,33
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,383
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,374
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,57
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,220
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,38
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,103
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,11
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,264
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,737
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,403
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,420
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,39
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,137
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,636
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,586
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,185
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,313
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,577
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,575
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,422
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,738
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,331
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,407
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,556
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,37
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,590
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,147
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,208
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,283
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,710
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,146
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,743
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,691
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,579
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,713
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,501
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,557
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,486
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,29
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,772
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,483
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,176
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,51
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,128
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,460
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,593
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,469
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,399
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,221
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,109
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,537
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,295
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,209
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,405
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,30
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,627
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,229
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,761
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,642
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,308
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,702
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,354
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,149
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,416
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,390
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,7
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,157
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,323
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,119
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,500
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,358
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,143
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,72
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,324
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,289
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,647
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,56
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,724
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,320
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,694
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,419
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,206
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,610
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,148
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,275
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,253
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,727
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,516
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,85
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,750
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,284
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,248
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,359
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,381
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,530
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,435
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,751
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,539
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,453
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,703
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,268
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,541
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,654
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,87
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,439
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,153
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,651
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,754
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,19
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,215
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,520
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,184
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,570
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,79
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,720
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,682
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,479
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,286
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,528
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,665
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,600
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,13
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,489
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,348
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,382
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,32
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,525
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,166
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,9
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,272
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,618
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,671
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,110
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,635
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,258
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,15
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,100
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,477
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,45
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,173
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,697
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,265
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,70
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,764
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,92
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,263
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,615
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,700
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,310
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,471
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,138
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,86
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,346
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,620
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,623
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,457
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,473
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,338
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,135
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,604
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,73
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,3
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,461
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,622
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,93
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,139
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,595
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,17
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,74
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,161
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-2\suite2p\plane0\F.npy,509
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,836
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1590
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,567
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,203
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1351
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,801
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1166
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1182
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1407
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,890
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1186
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,113
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,139
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,712
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,775
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,188
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1267
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1089
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,602
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,579
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,385
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1404
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1524
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,772
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,988
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,443
0,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,1526
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,503
1,C:\Users\mzinn1\Desktop\Datasets\roi_classifier_training_2\2-3\suite2p\plane0\F.npy,184
