spike_key,label
1_592-257,-1
1_592-274,-1
1_592-293,-1
1_592-311,-1
1_592-336,-1
1_592-350,-1
1_592-363,-1
1_592-404,-1
1_592-431,-1
1_592-463,-1
1_592-482,-1
1_592-503,-1
1_592-531,-1
1_592-550,-1
1_592-571,-1
1_592-583,-1
1_592-603,-1
1_592-619,0
1_592-638,-1
1_592-661,-1
1_592-682,-1
1_592-698,-1
1_592-718,-1
1_592-744,-1
1_592-762,-1
1_592-781,-1
1_592-817,-1
1_592-842,-1
1_594-59,-1
1_594-83,-1
1_594-114,-1
1_594-146,-1
1_594-180,-1
1_594-204,-1
1_594-222,-1
1_594-240,-1
1_594-280,-1
1_594-305,-1
1_594-328,-1
1_594-354,-1
1_594-369,-1
1_594-390,-1
1_594-413,-1
1_594-429,-1
1_594-443,-1
1_594-456,-1
1_594-497,-1
1_594-530,-1
1_594-559,-1
1_594-576,-1
1_594-585,-1
1_594-600,-1
1_594-613,-1
1_594-631,-1
1_594-641,-1
1_594-660,-1
1_594-674,-1
1_594-710,-1
1_594-735,-1
1_594-760,-1
1_594-771,-1
1_594-802,-1
1_594-828,-1
1_594-850,-1
1_597-58,-1
1_597-80,-1
1_597-109,-1
1_597-129,-1
1_597-147,-1
1_597-167,-1
1_597-185,-1
1_597-208,-1
1_597-216,-1
1_597-245,-1
1_597-262,-1
1_597-305,-1
1_597-333,0
1_597-349,-1
1_597-371,-1
1_597-412,-1
1_597-438,-1
1_597-468,-1
1_597-489,-1
1_597-506,-1
1_597-522,-1
1_597-544,-1
1_597-563,-1
1_597-587,-1
1_597-610,-1
1_597-633,-1
1_597-654,-1
1_597-676,-1
1_597-702,-1
1_597-726,-1
1_597-752,-1
1_597-783,-1
1_597-799,-1
1_597-825,-1
1_597-847,-1
1_599-52,-1
1_599-73,-1
1_599-100,-1
1_599-129,-1
1_599-151,-1
1_599-176,-1
1_599-198,-1
1_599-217,-1
1_599-249,-1
1_599-263,-1
1_599-277,-1
1_599-288,-1
1_599-310,-1
1_599-334,-1
1_599-360,-1
1_599-390,-1
1_599-421,-1
1_599-437,-1
1_599-475,-1
1_599-488,-1
1_599-511,-1
1_599-534,-1
1_599-564,-1
1_599-581,-1
1_599-591,-1
1_599-635,-1
1_599-651,-1
1_599-677,-1
1_599-693,-1
1_599-703,-1
1_599-721,-1
1_599-736,-1
1_599-758,-1
1_599-789,-1
1_599-801,-1
1_599-824,-1
1_599-846,-1
1_602-77,-1
1_602-94,-1
1_602-110,-1
1_602-123,-1
1_602-153,-1
1_602-198,-1
1_602-263,-1
1_602-294,-1
1_602-321,-1
1_602-347,-1
1_602-370,-1
1_602-384,-1
1_602-409,-1
1_602-424,-1
1_602-449,-1
1_602-460,-1
1_602-493,-1
1_602-529,-1
1_602-577,-1
1_602-619,-1
1_602-636,0
1_602-661,-1
1_602-690,-1
1_602-704,-1
1_602-742,-1
1_602-751,-1
1_602-769,-1
1_602-801,-1
1_602-815,-1
1_602-843,-1
1_604-53,-1
1_604-68,-1
1_604-82,-1
1_604-102,-1
1_604-117,-1
1_604-152,-1
1_604-193,-1
1_604-224,-1
1_604-253,-1
1_604-279,-1
1_604-321,-1
1_604-365,-1
1_604-378,-1
1_604-424,-1
1_604-442,-1
1_604-472,-1
1_604-488,-1
1_604-526,-1
1_604-548,-1
1_604-569,-1
1_604-590,-1
1_604-606,-1
1_604-643,-1
1_604-671,-1
1_604-716,-1
1_604-734,-1
1_604-809,-1
1_604-833,-1
1_605-64,-1
1_605-106,-1
1_605-121,-1
1_605-142,-1
1_605-168,-1
1_605-191,-1
1_605-219,-1
1_605-259,-1
1_605-309,-1
1_605-322,-1
1_605-338,-1
1_605-349,-1
1_605-371,-1
1_605-397,-1
1_605-417,-1
1_605-436,-1
1_605-482,-1
1_605-526,-1
1_605-546,0
1_605-569,-1
1_605-600,-1
1_605-630,-1
1_605-656,-1
1_605-701,-1
1_605-716,-1
1_605-732,-1
1_605-743,-1
1_605-764,-1
1_605-786,-1
1_605-808,-1
1_605-849,-1
1_607-54,-1
1_607-77,-1
1_607-101,-1
1_607-132,-1
1_607-168,-1
1_607-197,-1
1_607-227,-1
1_607-252,-1
1_607-274,-1
1_607-299,-1
1_607-317,-1
1_607-340,-1
1_607-363,-1
1_607-381,-1
1_607-406,-1
1_607-434,-1
1_607-450,-1
1_607-516,-1
1_607-538,-1
1_607-569,-1
1_607-612,-1
1_607-645,-1
1_607-671,-1
1_607-689,-1
1_607-712,1
1_607-758,-1
1_607-780,-1
1_607-803,-1
1_607-829,-1
1_607-843,-1
1_611-50,-1
1_611-79,-1
1_611-117,-1
1_611-130,-1
1_611-165,-1
1_611-194,-1
1_611-225,-1
1_611-233,-1
1_611-251,-1
1_611-264,-1
1_611-294,-1
1_611-314,-1
1_611-336,-1
1_611-359,-1
1_611-379,-1
1_611-427,-1
1_611-441,-1
1_611-489,-1
1_611-517,-1
1_611-540,-1
1_611-588,-1
1_611-652,-1
1_611-672,-1
1_611-712,-1
1_611-728,-1
1_611-746,-1
1_611-760,-1
1_611-786,-1
1_611-803,-1
1_611-827,-1
1_611-846,-1
1_612-56,0
1_612-90,-1
1_612-116,-1
1_612-145,-1
1_612-172,-1
1_612-195,-1
1_612-216,-1
1_612-231,-1
1_612-252,-1
1_612-269,-1
1_612-277,-1
1_612-301,-1
1_612-327,0
1_612-352,-1
1_612-374,-1
1_612-388,-1
1_612-411,-1
1_612-437,-1
1_612-461,-1
1_612-482,-1
1_612-502,-1
1_612-525,-1
1_612-565,-1
1_612-577,-1
1_612-597,-1
1_612-631,-1
1_612-670,-1
1_612-704,-1
1_612-727,-1
1_612-759,-1
1_612-772,-1
1_612-808,-1
1_612-831,-1
1_612-848,-1
1_616-51,-1
1_616-85,-1
1_616-105,-1
1_616-130,-1
1_616-144,-1
1_616-181,-1
1_616-205,-1
1_616-234,-1
1_616-253,-1
1_616-270,-1
1_616-290,-1
1_616-311,-1
1_616-334,-1
1_616-356,-1
1_616-382,-1
1_616-406,-1
1_616-431,-1
1_616-449,-1
1_616-465,-1
1_616-487,-1
1_616-507,-1
1_616-528,-1
1_616-541,-1
1_616-560,-1
1_616-582,-1
1_616-609,-1
1_616-637,-1
1_616-675,-1
1_616-708,-1
1_616-733,-1
1_616-762,-1
1_616-778,-1
1_616-798,-1
1_616-814,-1
1_616-835,-1
1_617-49,-1
1_617-77,-1
1_617-106,-1
1_617-133,1
1_617-153,-1
1_617-176,-1
1_617-217,-1
1_617-231,-1
1_617-255,-1
1_617-323,-1
1_617-347,-1
1_617-360,-1
1_617-383,-1
1_617-429,-1
1_617-456,-1
1_617-488,-1
1_617-509,-1
1_617-538,-1
1_617-588,-1
1_617-629,-1
1_617-648,-1
1_617-684,-1
1_617-718,-1
1_617-741,-1
1_617-757,-1
1_617-781,-1
1_617-806,-1
1_617-822,-1
1_617-842,-1
1_621-49,-1
1_621-61,-1
1_621-90,-1
1_621-120,-1
1_621-143,-1
1_621-159,0
1_621-189,-1
1_621-221,-1
1_621-262,-1
1_621-287,1
1_621-304,-1
1_621-318,-1
1_621-345,-1
1_621-361,-1
1_621-385,-1
1_621-404,-1
1_621-435,-1
1_621-483,-1
1_621-513,-1
1_621-539,-1
1_621-581,-1
1_621-614,-1
1_621-625,-1
1_621-648,-1
1_621-675,-1
1_621-689,-1
1_621-711,-1
1_621-724,-1
1_621-758,-1
1_621-782,-1
1_621-796,-1
1_621-812,-1
1_621-836,-1
1_622-73,-1
1_622-97,-1
1_622-125,-1
1_622-142,-1
1_622-165,-1
1_622-191,-1
1_622-246,-1
1_622-287,-1
1_622-318,-1
1_622-341,-1
1_622-374,-1
1_622-397,-1
1_622-419,-1
1_622-441,-1
1_622-466,-1
1_622-494,-1
1_622-509,-1
1_622-531,-1
1_622-546,-1
1_622-589,-1
1_622-602,-1
1_622-642,-1
1_622-661,-1
1_622-679,-1
1_622-703,-1
1_622-723,-1
1_622-738,-1
1_622-755,-1
1_622-782,-1
1_622-813,-1
1_622-843,-1
1_626-64,-1
1_626-89,-1
1_626-128,-1
1_626-150,-1
1_626-200,-1
1_626-245,-1
1_626-277,-1
1_626-296,-1
1_626-334,-1
1_626-378,-1
1_626-419,-1
1_626-439,-1
1_626-464,-1
1_626-517,-1
1_626-546,-1
1_626-568,-1
1_626-584,-1
1_626-612,-1
1_626-632,-1
1_626-659,-1
1_626-674,-1
1_626-691,-1
1_626-704,-1
1_626-721,-1
1_626-735,-1
1_626-748,-1
1_626-758,-1
1_626-816,-1
1_626-834,-1
1_632-52,-1
1_632-77,-1
1_632-93,-1
1_632-113,-1
1_632-144,-1
1_632-173,-1
1_632-204,-1
1_632-229,-1
1_632-247,-1
1_632-274,-1
1_632-295,-1
1_632-316,-1
1_632-361,-1
1_632-375,-1
1_632-425,-1
1_632-450,-1
1_632-481,-1
1_632-498,-1
1_632-509,-1
1_632-527,-1
1_632-555,-1
1_632-582,-1
1_632-606,-1
1_632-625,-1
1_632-636,-1
1_632-650,-1
1_632-676,-1
1_632-687,-1
1_632-728,-1
1_632-743,-1
1_632-786,-1
1_632-816,-1
1_634-73,-1
1_634-101,-1
1_634-147,-1
1_634-170,-1
1_634-190,-1
1_634-220,-1
1_634-263,-1
1_634-284,-1
1_634-313,-1
1_634-337,-1
1_634-374,-1
1_634-391,-1
1_634-418,-1
1_634-447,-1
1_634-482,-1
1_634-500,-1
1_634-525,0
1_634-557,-1
1_634-573,-1
1_634-602,-1
1_634-624,-1
1_634-646,-1
1_634-676,-1
1_634-709,-1
1_634-736,-1
1_634-754,-1
1_634-786,-1
1_634-806,-1
1_634-822,-1
1_635-61,-1
1_635-84,-1
1_635-111,-1
1_635-140,1
1_635-177,-1
1_635-202,-1
1_635-228,-1
1_635-251,-1
1_635-272,-1
1_635-276,-1
1_635-303,-1
1_635-337,-1
1_635-369,-1
1_635-386,-1
1_635-396,-1
1_635-434,-1
1_635-450,-1
1_635-469,-1
1_635-487,-1
1_635-508,-1
1_635-536,-1
1_635-572,-1
1_635-593,0
1_635-607,-1
1_635-635,-1
1_635-653,0
1_635-671,-1
1_635-700,-1
1_635-713,-1
1_635-738,-1
1_635-754,-1
1_635-774,-1
1_635-825,-1
1_638-49,-1
1_638-67,-1
1_638-114,-1
1_638-137,-1
1_638-169,0
1_638-184,0
1_638-203,-1
1_638-221,-1
1_638-237,-1
1_638-266,-1
1_638-293,-1
1_638-331,-1
1_638-353,-1
1_638-376,-1
1_638-419,-1
1_638-442,-1
1_638-468,-1
1_638-488,-1
1_638-521,-1
1_638-538,-1
1_638-547,-1
1_638-585,-1
1_638-609,-1
1_638-640,-1
1_638-655,-1
1_638-687,-1
1_638-707,-1
1_638-738,-1
1_638-771,-1
1_638-789,-1
1_638-813,-1
1_638-829,-1
1_644-57,-1
1_644-77,-1
1_644-105,-1
1_644-121,-1
1_644-139,-1
1_644-158,-1
1_644-172,-1
1_644-197,-1
1_644-227,-1
1_644-236,-1
1_644-250,-1
1_644-268,-1
1_644-306,-1
1_644-316,-1
1_644-336,-1
1_644-368,-1
1_644-395,-1
1_644-420,-1
1_644-450,0
1_644-485,-1
1_644-501,-1
1_644-539,-1
1_644-557,-1
1_644-574,-1
1_644-591,-1
1_644-619,-1
1_644-635,-1
1_644-650,-1
1_644-669,-1
1_644-687,-1
1_644-701,-1
1_644-720,-1
1_644-739,-1
1_644-760,-1
1_644-782,-1
1_644-802,-1
1_644-814,-1
1_644-827,-1
1_644-840,-1
1_646-60,-1
1_646-78,-1
1_646-91,-1
1_646-113,-1
1_646-147,-1
1_646-170,-1
1_646-206,-1
1_646-236,-1
1_646-272,-1
1_646-284,-1
1_646-312,-1
1_646-331,-1
1_646-345,-1
1_646-382,-1
1_646-404,-1
1_646-419,-1
1_646-436,-1
1_646-472,-1
1_646-485,-1
1_646-508,-1
1_646-544,-1
1_646-555,-1
1_646-578,-1
1_646-613,-1
1_646-650,-1
1_646-674,-1
1_646-690,-1
1_646-708,-1
1_646-742,-1
1_646-759,-1
1_646-778,-1
1_646-809,-1
1_646-839,-1
1_650-54,-1
1_650-92,-1
1_650-123,-1
1_650-154,-1
1_650-172,-1
1_650-211,-1
1_650-227,-1
1_650-251,-1
1_650-264,-1
1_650-288,-1
1_650-304,-1
1_650-339,-1
1_650-356,-1
1_650-382,-1
1_650-419,-1
1_650-448,-1
1_650-468,-1
1_650-509,-1
1_650-533,-1
1_650-578,-1
1_650-600,-1
1_650-628,-1
1_650-665,-1
1_650-681,-1
1_650-698,-1
1_650-734,-1
1_650-777,-1
1_650-793,-1
1_650-827,-1
1_650-846,-1
1_654-70,-1
1_654-91,-1
1_654-111,-1
1_654-129,-1
1_654-154,-1
1_654-173,-1
1_654-210,-1
1_654-232,-1
1_654-242,-1
1_654-260,-1
1_654-289,-1
1_654-314,-1
1_654-344,-1
1_654-376,-1
1_654-396,-1
1_654-425,-1
1_654-451,-1
1_654-486,-1
1_654-514,-1
1_654-529,-1
1_654-555,-1
1_654-573,-1
1_654-605,-1
1_654-627,-1
1_654-644,-1
1_654-661,-1
1_654-683,-1
1_654-704,-1
1_654-738,-1
1_654-766,-1
1_654-811,-1
1_654-834,-1
1_662-64,-1
1_662-122,-1
1_662-159,-1
1_662-173,-1
1_662-201,-1
1_662-223,-1
1_662-234,-1
1_662-264,-1
1_662-287,-1
1_662-304,-1
1_662-337,-1
1_662-357,-1
1_662-410,-1
1_662-437,-1
1_662-472,-1
1_662-496,-1
1_662-539,-1
1_662-557,-1
1_662-578,-1
1_662-591,-1
1_662-628,-1
1_662-646,-1
1_662-664,-1
1_662-691,-1
1_662-707,-1
1_662-732,-1
1_662-766,-1
1_662-787,-1
1_662-822,-1
1_668-123,-1
1_668-159,-1
1_668-178,-1
1_668-218,-1
1_668-242,-1
1_668-268,-1
1_668-297,-1
1_668-324,-1
1_668-337,-1
1_668-391,-1
1_668-419,-1
1_668-448,-1
1_668-473,-1
1_668-507,-1
1_668-539,-1
1_668-612,-1
1_668-642,-1
1_668-706,-1
1_668-746,1
1_668-798,-1
1_668-816,-1
1_668-850,-1
1_670-61,-1
1_670-84,-1
1_670-101,-1
1_670-123,-1
1_670-129,-1
1_670-149,-1
1_670-184,-1
1_670-200,-1
1_670-225,-1
1_670-251,-1
1_670-280,-1
1_670-305,-1
1_670-327,-1
1_670-346,-1
1_670-359,-1
1_670-386,-1
1_670-406,0
1_670-419,-1
1_670-460,-1
1_670-483,-1
1_670-524,-1
1_670-553,-1
1_670-568,-1
1_670-628,-1
1_670-663,-1
1_670-703,-1
1_670-728,-1
1_670-746,-1
1_670-771,-1
1_670-801,-1
1_670-826,-1
1_670-848,-1
1_672-49,-1
1_672-91,-1
1_672-115,-1
1_672-133,-1
1_672-170,-1
1_672-193,-1
1_672-211,-1
1_672-251,-1
1_672-267,-1
1_672-317,-1
1_672-341,-1
1_672-354,-1
1_672-378,-1
1_672-389,-1
1_672-409,-1
1_672-425,-1
1_672-449,-1
1_672-468,-1
1_672-485,-1
1_672-511,-1
1_672-542,-1
1_672-586,-1
1_672-624,-1
1_672-697,-1
1_672-716,-1
1_672-742,-1
1_672-773,-1
1_672-806,-1
1_672-824,-1
1_672-841,-1
1_673-64,-1
1_673-83,-1
1_673-95,-1
1_673-121,-1
1_673-150,-1
1_673-167,-1
1_673-181,-1
1_673-197,-1
1_673-217,-1
1_673-233,0
1_673-269,-1
1_673-293,-1
1_673-324,-1
1_673-349,-1
1_673-368,-1
1_673-396,-1
1_673-416,-1
1_673-445,-1
1_673-464,-1
1_673-500,-1
1_673-517,-1
1_673-536,-1
1_673-559,-1
1_673-588,-1
1_673-638,-1
1_673-656,-1
1_673-696,-1
1_673-749,-1
1_673-774,-1
1_673-810,-1
1_673-847,-1
1_678-90,-1
1_678-114,-1
1_678-138,1
1_678-180,-1
1_678-210,-1
1_678-242,-1
1_678-287,-1
1_678-326,-1
1_678-352,-1
1_678-404,0
1_678-421,-1
1_678-437,-1
1_678-490,0
1_678-537,-1
1_678-576,-1
1_678-614,-1
1_678-641,-1
1_678-686,-1
1_678-702,-1
1_678-723,-1
1_678-779,-1
1_678-819,-1
1_678-850,-1
1_681-62,-1
1_681-100,-1
1_681-121,-1
1_681-151,-1
1_681-177,-1
1_681-222,-1
1_681-242,-1
1_681-283,-1
1_681-297,-1
1_681-328,-1
1_681-354,-1
1_681-376,-1
1_681-389,-1
1_681-420,-1
1_681-442,-1
1_681-491,-1
1_681-529,-1
1_681-550,-1
1_681-575,-1
1_681-603,-1
1_681-625,-1
1_681-658,-1
1_681-718,-1
1_681-740,-1
1_681-757,-1
1_681-778,-1
1_681-824,-1
1_681-841,-1
1_685-69,-1
1_685-93,-1
1_685-120,-1
1_685-139,-1
1_685-165,-1
1_685-202,-1
1_685-213,-1
1_685-232,-1
1_685-251,-1
1_685-268,-1
1_685-292,-1
1_685-315,-1
1_685-343,-1
1_685-368,-1
1_685-382,-1
1_685-396,-1
1_685-415,-1
1_685-449,-1
1_685-485,-1
1_685-514,-1
1_685-540,-1
1_685-607,-1
1_685-631,-1
1_685-669,-1
1_685-696,-1
1_685-740,-1
1_685-786,1
1_685-803,-1
1_685-832,1
1_686-54,-1
1_686-88,-1
1_686-100,-1
1_686-124,-1
1_686-142,-1
1_686-182,-1
1_686-205,-1
1_686-227,-1
1_686-256,-1
1_686-268,-1
1_686-309,-1
1_686-330,-1
1_686-345,-1
1_686-360,-1
1_686-381,-1
1_686-403,-1
1_686-417,-1
1_686-438,-1
1_686-449,-1
1_686-472,-1
1_686-493,-1
1_686-509,-1
1_686-524,-1
1_686-541,-1
1_686-567,-1
1_686-590,-1
1_686-628,-1
1_686-651,-1
1_686-671,-1
1_686-687,-1
1_686-718,-1
1_686-738,-1
1_686-756,-1
1_686-779,-1
1_686-802,-1
1_686-830,-1
1_686-849,-1
1_690-89,-1
1_690-117,-1
1_690-154,-1
1_690-189,-1
1_690-211,-1
1_690-235,-1
1_690-261,-1
1_690-287,-1
1_690-302,-1
1_690-340,0
1_690-357,-1
1_690-375,-1
1_690-396,-1
1_690-417,-1
1_690-492,-1
1_690-513,-1
1_690-538,-1
1_690-568,-1
1_690-585,-1
1_690-606,0
1_690-631,-1
1_690-655,-1
1_690-696,-1
1_690-716,-1
1_690-730,-1
1_690-771,-1
1_690-784,-1
1_690-803,-1
1_690-832,-1
1_691-56,-1
1_691-69,-1
1_691-86,-1
1_691-104,-1
1_691-123,-1
1_691-159,-1
1_691-181,-1
1_691-202,-1
1_691-216,-1
1_691-236,-1
1_691-260,-1
1_691-279,-1
1_691-296,-1
1_691-313,-1
1_691-330,-1
1_691-346,-1
1_691-368,-1
1_691-391,-1
1_691-414,-1
1_691-435,-1
1_691-471,-1
1_691-484,-1
1_691-502,-1
1_691-529,-1
1_691-539,-1
1_691-562,-1
1_691-591,-1
1_691-621,-1
1_691-640,-1
1_691-656,0
1_691-674,-1
1_691-695,-1
1_691-712,-1
1_691-733,-1
1_691-764,-1
1_691-807,-1
1_691-836,-1
1_693-53,-1
1_693-71,-1
1_693-108,-1
1_693-141,-1
1_693-167,-1
1_693-184,-1
1_693-219,-1
1_693-238,-1
1_693-273,-1
1_693-296,-1
1_693-317,-1
1_693-347,-1
1_693-366,-1
1_693-393,-1
1_693-416,-1
1_693-441,-1
1_693-469,-1
1_693-487,-1
1_693-516,-1
1_693-528,-1
1_693-550,-1
1_693-568,-1
1_693-585,-1
1_693-629,-1
1_693-643,-1
1_693-657,-1
1_693-674,-1
1_693-725,-1
1_693-750,-1
1_693-781,-1
1_693-820,-1
1_693-848,-1
1_698-79,-1
1_698-100,-1
1_698-120,-1
1_698-136,-1
1_698-160,-1
1_698-176,-1
1_698-200,-1
1_698-242,-1
1_698-267,-1
1_698-291,-1
1_698-311,-1
1_698-326,-1
1_698-341,-1
1_698-380,-1
1_698-398,-1
1_698-417,-1
1_698-434,-1
1_698-456,-1
1_698-491,-1
1_698-521,-1
1_698-535,-1
1_698-562,-1
1_698-588,-1
1_698-609,-1
1_698-634,-1
1_698-656,-1
1_698-667,-1
1_698-688,-1
1_698-709,-1
1_698-740,-1
1_698-758,-1
1_698-786,-1
1_698-802,-1
1_698-828,-1
1_699-70,-1
1_699-98,-1
1_699-135,-1
1_699-148,-1
1_699-163,-1
1_699-189,-1
1_699-210,-1
1_699-227,-1
1_699-250,-1
1_699-262,0
1_699-303,-1
1_699-334,-1
1_699-359,-1
1_699-375,-1
1_699-407,-1
1_699-432,-1
1_699-464,-1
1_699-473,-1
1_699-487,-1
1_699-515,-1
1_699-543,-1
1_699-561,-1
1_699-604,-1
1_699-614,0
1_699-648,-1
1_699-681,-1
1_699-723,-1
1_699-736,-1
1_699-759,-1
1_699-775,-1
1_699-816,-1
1_699-841,-1
1_702-60,-1
1_702-91,-1
1_702-115,-1
1_702-147,-1
1_702-176,-1
1_702-200,-1
1_702-230,-1
1_702-248,-1
1_702-263,-1
1_702-274,-1
1_702-296,-1
1_702-326,-1
1_702-341,-1
1_702-357,-1
1_702-380,-1
1_702-408,-1
1_702-423,-1
1_702-440,-1
1_702-466,-1
1_702-504,-1
1_702-532,-1
1_702-550,1
1_702-590,-1
1_702-611,-1
1_702-633,-1
1_702-656,-1
1_702-676,-1
1_702-704,-1
1_702-721,-1
1_702-734,-1
1_702-754,-1
1_702-763,-1
1_702-781,-1
1_702-801,-1
1_702-821,-1
1_702-837,-1
1_703-51,-1
1_703-78,-1
1_703-106,-1
1_703-127,-1
1_703-148,-1
1_703-181,-1
1_703-223,-1
1_703-247,-1
1_703-283,-1
1_703-312,-1
1_703-324,-1
1_703-336,-1
1_703-353,-1
1_703-388,-1
1_703-403,-1
1_703-420,-1
1_703-431,-1
1_703-460,-1
1_703-478,-1
1_703-504,-1
1_703-516,1
1_703-532,-1
1_703-564,-1
1_703-580,-1
1_703-610,-1
1_703-642,-1
1_703-664,0
1_703-673,-1
1_703-692,-1
1_703-720,-1
1_703-752,-1
1_703-771,-1
1_703-797,-1
1_703-831,-1
1_704-67,-1
1_704-85,-1
1_704-123,-1
1_704-146,-1
1_704-163,-1
1_704-175,-1
1_704-191,-1
1_704-217,-1
1_704-236,-1
1_704-268,-1
1_704-294,-1
1_704-323,0
1_704-346,-1
1_704-366,-1
1_704-388,-1
1_704-405,-1
1_704-421,-1
1_704-440,-1
1_704-467,-1
1_704-496,-1
1_704-523,-1
1_704-552,-1
1_704-570,-1
1_704-586,-1
1_704-593,-1
1_704-612,-1
1_704-628,-1
1_704-649,-1
1_704-678,-1
1_704-695,-1
1_704-724,-1
1_704-739,-1
1_704-761,-1
1_704-790,-1
1_704-810,-1
1_704-838,-1
1_705-73,-1
1_705-90,-1
1_705-111,-1
1_705-148,-1
1_705-162,-1
1_705-179,-1
1_705-208,-1
1_705-229,-1
1_705-239,-1
1_705-253,-1
1_705-280,-1
1_705-300,-1
1_705-322,-1
1_705-338,-1
1_705-362,-1
1_705-373,-1
1_705-393,-1
1_705-423,-1
1_705-440,-1
1_705-458,-1
1_705-474,-1
1_705-490,-1
1_705-511,-1
1_705-535,-1
1_705-577,-1
1_705-602,-1
1_705-624,-1
1_705-642,-1
1_705-665,-1
1_705-690,-1
1_705-702,-1
1_705-722,-1
1_705-739,-1
1_705-768,0
1_705-796,-1
1_705-814,-1
1_705-847,-1
1_706-72,-1
1_706-92,-1
1_706-101,-1
1_706-135,-1
1_706-157,-1
1_706-196,-1
1_706-217,-1
1_706-248,0
1_706-269,-1
1_706-305,-1
1_706-324,-1
1_706-345,-1
1_706-362,-1
1_706-376,-1
1_706-395,-1
1_706-428,-1
1_706-444,-1
1_706-493,-1
1_706-501,-1
1_706-529,-1
1_706-545,-1
1_706-574,-1
1_706-600,-1
1_706-634,-1
1_706-661,-1
1_706-703,-1
1_706-737,-1
1_706-781,-1
1_706-804,-1
1_706-825,-1
1_707-54,-1
1_707-75,-1
1_707-92,-1
1_707-112,-1
1_707-141,-1
1_707-156,-1
1_707-183,-1
1_707-206,-1
1_707-246,-1
1_707-287,-1
1_707-309,-1
1_707-347,0
1_707-369,-1
1_707-403,-1
1_707-428,-1
1_707-458,-1
1_707-478,0
1_707-503,0
1_707-520,-1
1_707-541,-1
1_707-575,-1
1_707-599,-1
1_707-624,1
1_707-643,-1
1_707-660,-1
1_707-692,-1
1_707-718,-1
1_707-739,-1
1_707-756,-1
1_707-801,-1
1_707-823,-1
1_708-102,-1
1_708-134,-1
1_708-155,-1
1_708-188,-1
1_708-231,-1
1_708-255,-1
1_708-283,-1
1_708-296,-1
1_708-319,-1
1_708-346,-1
1_708-376,-1
1_708-394,-1
1_708-427,-1
1_708-458,-1
1_708-506,-1
1_708-545,-1
1_708-566,-1
1_708-604,-1
1_708-640,-1
1_708-670,-1
1_708-688,-1
1_708-705,-1
1_708-730,-1
1_708-749,-1
1_708-773,-1
1_708-821,-1
1_708-838,-1
1_713-57,-1
1_713-73,-1
1_713-93,-1
1_713-110,-1
1_713-136,-1
1_713-151,-1
1_713-180,-1
1_713-214,-1
1_713-244,-1
1_713-283,-1
1_713-318,-1
1_713-335,-1
1_713-365,-1
1_713-382,-1
1_713-398,0
1_713-419,-1
1_713-446,-1
1_713-480,-1
1_713-498,-1
1_713-525,-1
1_713-549,-1
1_713-565,-1
1_713-602,-1
1_713-648,-1
1_713-658,-1
1_713-687,-1
1_713-719,-1
1_713-729,-1
1_713-747,-1
1_713-774,-1
1_713-787,-1
1_713-809,-1
1_713-834,-1
1_715-52,-1
1_715-82,-1
1_715-107,-1
1_715-152,-1
1_715-196,1
1_715-232,-1
1_715-272,-1
1_715-318,-1
1_715-327,-1
1_715-342,-1
1_715-357,-1
1_715-378,1
1_715-420,-1
1_715-442,-1
1_715-462,-1
1_715-481,-1
1_715-498,0
1_715-531,-1
1_715-565,-1
1_715-590,-1
1_715-613,-1
1_715-631,-1
1_715-650,-1
1_715-683,-1
1_715-700,-1
1_715-729,-1
1_715-753,-1
1_715-775,-1
1_715-798,-1
1_715-809,-1
1_715-843,-1
1_716-62,-1
1_716-86,-1
1_716-106,0
1_716-135,-1
1_716-156,-1
1_716-180,-1
1_716-209,0
1_716-227,-1
1_716-256,-1
1_716-275,-1
1_716-288,-1
1_716-308,-1
1_716-336,-1
1_716-354,-1
1_716-390,-1
1_716-402,-1
1_716-433,-1
1_716-462,0
1_716-478,-1
1_716-496,-1
1_716-525,-1
1_716-568,-1
1_716-633,-1
1_716-663,-1
1_716-701,-1
1_716-721,-1
1_716-746,-1
1_716-780,-1
1_716-827,-1
1_716-848,-1
1_719-69,-1
1_719-89,0
1_719-102,-1
1_719-122,-1
1_719-158,-1
1_719-197,-1
1_719-215,-1
1_719-248,-1
1_719-265,-1
1_719-343,-1
1_719-371,-1
1_719-418,-1
1_719-439,-1
1_719-459,-1
1_719-474,-1
1_719-489,-1
1_719-504,-1
1_719-526,-1
1_719-543,-1
1_719-557,-1
1_719-579,-1
1_719-602,-1
1_719-619,-1
1_719-638,-1
1_719-654,-1
1_719-682,-1
1_719-706,-1
1_719-734,-1
1_719-764,-1
1_719-788,-1
1_719-802,-1
1_719-824,0
1_719-847,-1
1_720-67,-1
1_720-84,-1
1_720-109,-1
1_720-133,-1
1_720-148,-1
1_720-167,-1
1_720-191,-1
1_720-206,-1
1_720-241,-1
1_720-266,-1
1_720-285,-1
1_720-301,-1
1_720-313,-1
1_720-363,-1
1_720-393,-1
1_720-413,-1
1_720-429,-1
1_720-448,-1
1_720-471,-1
1_720-491,-1
1_720-508,-1
1_720-539,-1
1_720-560,-1
1_720-583,-1
1_720-602,-1
1_720-652,-1
1_720-676,-1
1_720-706,-1
1_720-727,-1
1_720-750,-1
1_720-779,-1
1_720-807,-1
1_720-847,-1
1_721-52,-1
1_721-81,-1
1_721-101,-1
1_721-122,-1
1_721-157,-1
1_721-187,-1
1_721-205,-1
